"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=3&sort_by=MostRecentReview","banned"
"0","0","0","0","0","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=4&sort_by=MostRecentReview","banned"
"0","0","0","0","0","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","banned"
"THREE DAYS TO DEAD's deck is stacked with tons of paranormal content, a funky 'work backwards' story telling style, and a tough as nails protagonist. I loved Evy; this girl has been lived through pretty much every crappy scenario you can dream up, and then some, yet she keeps her eye on the prize. Meding's DREG CITY world is vast, and exciting without being overpowering, and the urgency of Stone's situation comes through loud & clear thanks to the author writing the heroine's flashbacks in the present tense. I was iffy on the narrator for the better part of this audiobook, but I enjoyed it enough to continue listening to the series.","4.0 out of 5 stars","May 12, 2015","http://www.amazon.com/review/R10SKUEQ5BCKX/ref=cm_aya_cmt?ie=UTF8&ASIN=B0053O21U0#wasThisHelpful","R10SKUEQ5BCKX","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"The ALPHA GIRL series, and I have had our ups & downs; I was worried that this magic driven installment might feel out of place amidst Aileen Erin’s werewolves, and that postponing Tessa & Dastien’s full moon ceremony (again) in favour of giving a secondary character their HEA was a mistake. BRUJA proved me wrong on both counts. Lucas single-handedly solved my first concern, and Claudia did the rest.I liked that the author waited a bit before hightailing it to Peru. She set the stage for the why of De Santos’ trip with a brief recap, and some new information which did wonders for my opinion of this book’s protagonist because she didn’t blindly accept Muraco’s wild goose chase of a quest. The story did lack Peruvian authenticity though, so the setting change was barely noticeable unfortunately.Claudia has been a useful ally in the witches vs. werewolves war, and after three volumes as a sidekick it was time for her to step outside of her comfort zone. I enjoyed witnessing her transformation from one of Luciana’s minions to future leader of the rebel coven. Her internal monologue exhibited the most growth, but by the conclusion of this tale it was apparent that Claudia was no longer a protégé.There seemed to be a bit of a love triangle emerging until Erin finished painting her ugly picture of Matt, De Santos’ betrothed, after that unpleasantness he was hastily taken off the menu. The heroine’s connection with Mr. July was impossible to miss, as were the not so subtle furry bits. The outcome was easy to predict, although admittedly the shortage of romantic drama only made the plot stronger.BRUJA was a quaint witch-y dalliance, but I’m ready for more werewolves!","4.0 out of 5 stars","May 12, 2015","http://www.amazon.com/review/R8BTBD1KSFHQ2/ref=cm_aya_cmt?ie=UTF8&ASIN=B00NX52A0C#wasThisHelpful","R8BTBD1KSFHQ2","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"I stumbled upon this novel while visiting a blog, and I have 0 willpower vis-à-vis wolves, so the LITTLE RED RIDING HOOD retelling aspect intrigued me, and honestly, who could say no to that cover!? Rosamund Hodge dazzled me with her creativity, writing, and whimsy, although I did find the story rather busy because as a stand-alone a lot needed to be packed into one volume. I could have done without the love triangle, and the Devourer’s defeat at the hands of a knitting needle set a new record for the lamest killing tool in all of Fantasy.The author’s world-building and lore were the highlights of CRIMSON BOUND. I enjoyed untangling the unknowns of Rachelle’s universe, and what it meant to be a woodwife, bloodbound and forestborn. There were flashbacks of how Zisa & Tyr held the Great Forest at bay the first time as well as several different versions of their legendary triumph which is where the riddle of Joyeuse & Durendal—the two swords capable of slaying the Big Bad Wolf—originated. It was quite exquisite how all of the fragments came together, and many of the characters had poker faces that would fool their own mothers.The Rachelle / Erec / Armand romance was completely unnecessary, and gave me the impression that it was included simply because a book can’t truly be considered Young Adult without a triangle which is so not true by the way. The heroine seemingly realized that she loved two guys overnight, and both were kooky choices. I liked d’Anjou & Vareilles as individuals, but as suitors neither really lit my fire. One was evil while as the other was a saint which made the options too radical for my tastes; I’m a boy next door kind of girl, however perhaps fans of the good/bad trope will be ok with it.The threads coalesced nicely as the story came to a close, and there were plenty of surprises that made me say “Ooh!” The barriers that Rachelle had to surmount were varied, and came from within as well as without. After the protagonist’s two part stand-off with the lindenworm; I was salivating in anticipation of the bloodshed that would surely ensue when she faced the Devourer. I’ll admit that it was clever, although after a novel-long search for a sword, I would have preferred an epic battle that ended with decapitation or evisceration as opposed to the tidy reality of Hodge’s conclusion. It was too easy.CRIMSON BOUND had big teeth, but its bite was a kinda weak; recommended with reservations. ~ 3.5 stars","4.0 out of 5 stars","May 5, 2015","http://www.amazon.com/review/R1DZY77H92V0TZ/ref=cm_aya_cmt?ie=UTF8&ASIN=006222476X#wasThisHelpful","R1DZY77H92V0TZ","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This is the second time in as many years that I’ve had to bid adieu to one of Jenn Bennett’s series, and I really hate goodbyes. GRAVE PHANTOMS had a different vibe to it than the two previous installments because the final Magnusson sibling is younger, female, and the romance had a friends turned lovers spin to it. The plot wasn’t quite as strong as books 1 & 2 with somewhat choppy writing, and a discernible separation between Astrid & Bo’s relationship, and the ghost yacht story line rather than a blended narrative.To an outsider, the Roaring Twenties era appears to be a fun adventure, that is if you’re a white American, however for people like Yeung, it’s anything but. I liked how the author succeeded in capturing the prejudice of this period, and how it added a level of taboo-ness to the love story. Witnessing the general population’s treatment of Bo, and immigrants as a whole, through his eyes as well as via Astrid, someone who cares deeply for him, was humanizing, and I thought that the two characters’ reactions were very genuine.I loved how madly independent both of the protagonists were; Miss Magnusson with her refusal to live in her brothers’ shadow, and Yeung’s unwillingness to accept hand-outs. It was great seeing these two finally take steps towards achieving their happily-ever-after, and strangely it wasn’t their moving reunion that caused me to reach for a tissue, although that too was a close call. Instead, it was Bo’s heart-to-heart with Winter; his second-in-command envisioned the worst when he declared his intentions, but family by choice is no small thing.The artefact decoding facet of this tale was in a lot of ways similar to GRIM SHADOWS; however it wasn’t quite as detailed as Lowe’s novel, or as entertaining. Pirates aboard a ghost yacht sound exciting, and yet the parts didn’t fit as cleanly together as they could have which made Bennett’s last hurrah rather tame in comparison to ROARING TWENTIES # 1 & 2. I wish that the epilogue had been slightly longer, and had encompassed all of the Magnusson clan to a larger extent as opposed to being mostly about Astrid & Bo.GRAVE PHANTOMS was a fitting conclusion to this trilogy.","4.0 out of 5 stars","May 5, 2015","http://www.amazon.com/review/R2KEHFH106NGS5/ref=cm_aya_cmt?ie=UTF8&ASIN=0425280764#wasThisHelpful","R2KEHFH106NGS5","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"I was drawn to the demon summoning aspect of this series because of its uniqueness within the Paranormal genre, and I also never miss an installment of Diana Rowland's WHITE TRASH ZOMBIES, so I knew that I'd make my way to KARA GILLIAN eventually. This story was way more serious than my previous experiences with this author's writing, but it was extra sexy as well which helped to even it out. At this point in time, I'm picking Ryan over Rhyzkahl, although neither has proven themselves yet, therefore things could go either way on the romance front. I liked Liv Anderson's narration, and have already purchased the second audiobook.","4.0 out of 5 stars","May 2, 2015","http://www.amazon.com/review/R2FJR6M61546E0/ref=cm_aya_cmt?ie=UTF8&ASIN=B00CXYBE4M#wasThisHelpful","R2FJR6M61546E0","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"IMMUNE was, well, a bit of a mess. After a respectable series debut, Shannon Mayer trades in her Urban Fantasy hat for a Paranormal Romance one which resulted in a pretty drastic u-turn that I didn’t particularly care for. Rylee/O’Shea’s relationship skipped every step in-between “hi, how are ya” and “I love you”, and you don’t get much more instant than that. But, then Liam isn’t in book 3 AT ALL if the blurb is to be believed, not to mention that the author is also going in questionable directions with a few of her characters. I just don’t know.Adamson’s snarky tough girl attitude has started to surface which was exactly what I was hoping for. It’s too bad that it didn’t carry over to her dialogue with O’Shea; whether I continue this series or not will most likely come down to if Mayer decides to focus primarily on Rylee’s angsty romance with the FBI Agent, or on her cutthroat Tracker side. I’m all for option 2 in case I haven’t made that clear yet. Adamson was also very reckless in this novel which put my ‘established heroine’ remark from my PRICELESS review into doubt.I hate Milly, I really do. Every protagonist needs a BFF / sidekick / ally, so I don’t get why the author destroyed their friendship in the first installment, and then continued to kick it while it was down in this one. It’s going to take A LOT for me to care about the witch. Why make that much work for yourself? Unless she’s disposable… I wasn’t ecstatic about what happened to O’Shea towards the end of this story either. It was yet another extreme approach to something that should have developed over multiple books, or not at all for that matter.The best parts of this novel were the interactions between O’Shea & Alex; they are fighting for dominance within Rylee’s ‘pack’—one is human, and doesn’t have two clues about the on-going power struggle, and the other is a submissive werewolf who doesn’t have an Alpha bone in his body. It made for some entertaining mix-ups! The Kindle edition came with a cool character reference feature that was useful in identifying who’s who, and the plot itself was ok too with its triple threat. It’s unfortunate that it was overshadowed by main couple drama, and unstable secondaries.IMMUNE was a far cry from book 1. It all comes down to RAISING INNOCENCE. ~3.5 Stars","3.0 out of 5 stars","May 2, 2015","http://www.amazon.com/review/R2OVDH43BKAOS0/ref=cm_aya_cmt?ie=UTF8&ASIN=B00BPD5BY6#wasThisHelpful","R2OVDH43BKAOS0","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"COLD BURN OF MAGIC’s heroine is a younger, more reckless, less tested version of Gin Blanco, so right away I felt at home in Jennifer Estep’s BLACK BLADE series. Lila Merriweather has two Talents, one of which she keeps on the DL and she has sworn to avenge her mom’s murder—ring any bells? That mostly sums up the correlations between this world, and ELEMENTAL ASSASSIN; as a body guard the protagonist protects rather than kills, although sometimes the latter happens as a result of the former, her back story is an open book, and the antagonist is immediately apparent. This novel blended the top elements from this author’s Young Adult & Urban Fantasy titles into a smashing debut.As much as I love meeting new characters, and immersing myself in an original plot, world-building still trumps all. First installments are usually where the bulk of a series’ foundation is located, and this book was no different. Estep left me giddy with delight as I wormed my way through her symbology, magicks, and monsters. Getting a feel for the Families, especially the Draconis & the Sinclairs was a close second with the romance trailing as a distant third, but that wasn’t unexpected, and quite frankly I prefer it that way.In Urban Fantasy, whether we’re talking adult or YA, it’s pivotal that the lead be easy to connect with, and Lila filled that requirement well. A lot of info gets thrown readers’ way with regards to her past, current motivations, and future goals, but as important as all that info is, she was also incredibly likeable which ensured that she was fleshed out in all of the right places. Her POV had a degree of maturity to it that Estep’s MYTHOS ACADEMY novels lacked to a certain extent, so it only took me a split second to decide that BLACK BLADE was going on my keeper shelf.In addition to an inviting universe, and an agreeable heroine, this author’s food fetish was ever-present, as was her knack for creating standout secondary characters. Mo reminded me of Fletcher, but with his own unique personality twists, and Devon didn’t exactly cause me to insta-drool, although he’s off to a pretty good start as far as love interests go. I need more deets before I can pass judgment on Felix as BFF material, and Claudia could go either way at this point. The clear winner was Oscar: the honeybeer guzzling, redneck, cowboy, pixie. Hehe! Need I say more?Jennifer Estep knows what her readers want, and delivers it with COLD BURN OF MAGIC. Brilliant!","5.0 out of 5 stars","April 28, 2015","http://www.amazon.com/review/R3EM600DHCUPOO/ref=cm_aya_cmt?ie=UTF8&ASIN=B00M4ASUO2#wasThisHelpful","R3EM600DHCUPOO","AMCZLPIRP0QTE","http://www.amazon.com/gp/cdp/member-reviews/AMCZLPIRP0QTE?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
