"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=4&sort_by=MostRecentReview","banned"
"0","0","0","0","0","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","banned"
"I serve Accent-enhanced dishes to people who are ""allergic"" to MSG all the time. Sometime after the meal I hand them a can and enjoy the stories they come up with.It makes food delicious. Use it.","5.0 out of 5 stars","July 14, 2015","http://www.amazon.com/review/R2XFYXURU5KBXA/ref=cm_aya_cmt?ie=UTF8&ASIN=B0017TN3UC#wasThisHelpful","R2XFYXURU5KBXA","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This is an odd book, and you should know what you're getting in to.Cons (yes these are before the pros):-This entire book has one actual project in it. To be fair the one project is a neat one, starting with the basics of what the BeagleBone is and going all the way up to using a web page on your computer to control flashing LEDs on your board. But honestly you could jam all that project work into a three-page pamphlet.-Who is the audience? The book waffles between a bare-bones beginner approach (appropriate for a child who's barely used a computer before), and a long-time computer pro approach (whole chapters are just long diatribes on technical errata that a general audience can't wade through). Pick an audience, and stick with it.-Most chapters are purely theoretical, with no immediate application. The chapter on connecting to BeagleBone with your mobile device basically boils down to, ""this is beyond the scope of this book"". There's a lot of good information in there, but zero that a beginner can use, and no beginner can possibly wade through all the arcane technical bits without some practical applications.Pros:-Covers Both BBB (black) and BBW (white).-All examples and code given are correct, and are given appropriate troubleshooting so that someone with a basic familiarity of code debugging can get the examples running.-Lots of advanced information. The aforementioned section on connecting a mobile device to your BeagleBone covers TCP/IP, and cellular networks, and security, and lots more. Good information- but zero application.Really this book is for a computer professional who has a project in mind but needs a quick introduction before continuing. This book will prep you on safety concerns, voltages, what capes are and what they do, and why you're probably going to want a boilerplate solution for connecting your board to your Android device rather than attempting it from scratch. That's where this book shines. It is not for beginners, and it is not for people who are already familiar with the BeagleBone who are looking for some new project ideas. It doesn't have any.","3.0 out of 5 stars","July 13, 2015","http://www.amazon.com/review/R2KV4TM7Y3TCXX/ref=cm_aya_cmt?ie=UTF8&ASIN=B00RP13BOE#wasThisHelpful","R2KV4TM7Y3TCXX","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"They're okay. I don't think I'm going to buy any to replace my review bag, but if I was hungry at work and someone had a bag I wouldn't turn them down.Pros:-Good amount of protein. 7g per 180 calorie serving.-Definite blueberry and wheat flavors, doesn't taste like a ""health food"".-Tastes sort of like oatmeal cookie batter? Like if you made a batch of oatmeal cookies and took them out of the oven before they really firmed up, you'd get these. It's a little odd but not bad.Cons:-Very little fiber, 1g per serving.-Some people have noted this is basically just a Nature Valley soft granola bar chopped into pieces, and that's pretty accurate.If you think you'd like the taste of blueberry oatmeal cookie batter, pick these up. Personally I'm trying to think of a way to get them into the oven to finish baking them. These aren't for me, but they're not bad.","4.0 out of 5 stars","July 13, 2015","http://www.amazon.com/review/R2UIIFH23BPBCV/ref=cm_aya_cmt?ie=UTF8&ASIN=B00XSFNOL6#wasThisHelpful","R2UIIFH23BPBCV","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"I like these wipes.Pros:-Handy canister. The containers are high quality and work well, some wipes will have problems like the lid pulling off before towels separate, these seem like they're built better.-The wipes are strong, so they don't tear apart during use.-Yet they're gentle, and feel comfortable one face and hands.-No residue! This is really nice, as many competing products leave behind a sticky feeling, or oftentimes wipes will have a little baby powder mixed in so you get that powdery feeling. These wipes are balanced enough not to leave behind a noticeable residue.Cons:-The smell of the wipes is a little odd and chemical out of the canister, but again there's not residue, so this is a minor quibble.Overall highly recommended. It's the quality you'd expect from Purell.","5.0 out of 5 stars","July 10, 2015","http://www.amazon.com/review/R2MGGOSNSVA1F8/ref=cm_aya_cmt?ie=UTF8&ASIN=B00WK262NK#wasThisHelpful","R2MGGOSNSVA1F8","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This is an excellent towel set.Pros:-Soft, yet strong. The mat is comfortable yet seems sturdy enough to take some odd poses and slips.-Absorbent. The mat and towel are more than capable of handling the average workout.-Attractive. It's useful to have a comfortable setting when you're doing yoga or any other exercise you might use these towels for, and they're certainly attractive enough to suit your workout.-The floor mat even has rubber contact points to help prevent slipping, which is a nice touch.Cons:-Finish is merely okay. While the edges certainly don't seem like they'll unravel anytime soon, the stitching shows some loose threads in spots, so eventually it will give out. The construction could use just a bit more care.So this is a great yoga towel set. It's certainly a step up from reusing a beach towel. The good looks and the anti-slip feature are more than enough to warrant a look.And to counter some bad science going around, the facts on triclosan:-Yes, triclosan is a pesticide. So is peppermint oil, and capsaicin (the ingredient that causes peppers to be hot). Something can be both a pesticide and also be safe for humans to use, that's why it's called ""pesticide"" and not ""poison"".-As of writing, some tests have shown triclosan to cause health problems in lab animals. There is only very limited data relating to tests on humans, and these tests focus on accumulation of triclosan in the body from environmental sources.-So as of writing, there is currently no reason to suspect that using these towels will give you cancer. The major concern with this chemical is that triclosan is widely used on farms, leading to runoff in the water supply.-See your country's governing health organization for further recommendations if you have a concern.","5.0 out of 5 stars","July 9, 2015","http://www.amazon.com/review/R107YMJSCB9UV8/ref=cm_aya_cmt?ie=UTF8&ASIN=B00RYJWXMS#wasThisHelpful","R107YMJSCB9UV8","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"Warning: I cannot find an ingredient list for these cups anywhere. No nutrition label, no ingredients, nothing. These products are produced by Brooklyn Beans, who don't even post nutritional information on their website so far as I can tell. I'm not even sure how that's legal? Giving minimum stars for this. What if someone has a food allergy and has serious health problems thank to the improper labeling? This is ridiculous.The closest I could find was off the website OKCups, which lists the ingredients for the Mexican Hot Chocolate as: PURE CANE SUGAR, NON DAIRY CREAMER (CORN SYRUP SOLIDS, HYDROGENATED COCONUT OIL, SODIUM CASEINATE (A MILK DERIVATIVE), DIPOTASSIUM PHOSPHATE, MONO-AND DIGUCERIDES, SALT, SODIUM CITRATE, SODIUM SILICOALUMINATE, SOY LECITHIN, ARTIFICIAL FLAVORS, ARTIFICIAL COLORS). MALTODEXTRIN, COCOA, CINNAMON, NATURAL AND ARTIFICIAL FLAVORS, SALT, SILICONE DIOXIDE AND CAYENNE PEPPER. CONTAINS MILK MANUFACTURED IN A PLANT THAT PROCESSES SOY.The Brooklyn Bean website specifies that some of its Hot Chocolate K-Cups were mislabeled and do in fact contain aspartame so this may not be an accurate ingredient list. Brooklyn Beans does not specify what products were affected.Really, I'm leaving it at that. Don't buy a food product that won't follow proper food labeling guidelines.","1.0 out of 5 stars","July 7, 2015","http://www.amazon.com/review/R9HMN7G6JRHFQ/ref=cm_aya_cmt?ie=UTF8&ASIN=B00N5I46BI#wasThisHelpful","R9HMN7G6JRHFQ","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"The K'NEX K-Force Dual Cross Building Set certainly has some plusses and minuses worth considering before you buy it. Overall I like it, but see below for details.Pros:-HUGE! It's actually pretty surprising how big this set is when constructed. Anyone who gets this set will be pleased with the result.-K'NEX quality, I haven't had a broken or snapped part yet.-Strong dart launchers. The included darts go a decent distance, comparable to NERF products, allowing for a decent degree of range and accuracy.Cons:-HUGE! Parents are going to want to encourage kids to download and build the smaller sets just because the main one is so massive. It's so big you might actually have to worry about smaller kids trying to use it- the grips are way back on one end of the large launcher so it's pretty cumbersome to wield.-Kind of wasteful. The actual dart shooters are just the little neon yellow bits on the end, the rest of the shooter is just rigging. Anyone who thinks about this enough is going to either just use the dart shooters by hand, or build a much smaller contraption to fire them.-K'NEX instructions aren't as clear as LEGO. I'm a decades-long veteran of various construction kits and I was still left scratching my head a little in places, or having to redo a bit I mounted incorrectly on the first try. Colors in the manual are also very fussy- try telling the dark blue from the dark gray from the black from the dark purple, they really need to work on their instruction systems.Overall this is a very cool toy. A fun dart launcher that's still as safe as any NERF product. The only complaints are that the darts don't have suction cups on the end, and the large kit on the box is so huge it may actually be hard to wield or store. Download and build the smaller launchers- and then you can have to for shootouts- and you'll probably be happier.","4.0 out of 5 stars","July 7, 2015","http://www.amazon.com/review/R12UW7WCP9U2HU/ref=cm_aya_cmt?ie=UTF8&ASIN=B00V5YA2U8#wasThisHelpful","R12UW7WCP9U2HU","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This is a nice gift soap.Pros:-HUGE! This bar of soap is maybe a baseball and a half at a guess? It's gigantic, but manageable. Very interesting shape.-The gift box is gorgeous, and generously scented. The soap comes in a bit of Easter-style grass, making it look like an egg all safely nested into its nest.-The scent is strong, but not overwhelming nor unpleasant. I agree with other reviewers that it has a hint of old lady perfume, but in a very nostalgic way, no males who've smelled it have had any issue with it.-Real soap. Sometimes products advertise ""real soap"" but in practice they're awful chemical concoctions. You can tell this really is soap.-Durable. Although the butter content means this isn't the longest-lasting kind of soap, it also doesn't completely melt in the shower. I expect this to last a decent while.Cons:-The smell is slightly old lady and floral, which might be unappealing for some. Everyone I've handed it to has found it pleasant, but be aware.-Pricey. Obviously this isn't an everyday soap, but as a gift it's great.I like it. This is a wonderful gift for anyone.","5.0 out of 5 stars","June 24, 2015","http://www.amazon.com/review/R1RVV0LPH32Y54/ref=cm_aya_cmt?ie=UTF8&ASIN=B00E9NR476#wasThisHelpful","R1RVV0LPH32Y54","AC6LV5D2RKTIR","http://www.amazon.com/gp/cdp/member-reviews/AC6LV5D2RKTIR?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
