"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","banned"
"With the same ingredients as the usual flea and tick medication I use, the PetArmor is worthy of consideration.  I administer a topical to my dog every month and will include this one in the rotation.  There was no leakage from the package and it was in a plastic case which was an added level of protection.  I always use disposable gloves when applying medication because I don't want to risk getting it on my own skin.  My vet offers a discount on the primary medication I purchase in a yearly supply, so I may not switch to PetArmor, but if it becomes cost effective, I would not hesitate.","4.0 out of 5 stars","October 14, 2015","http://www.amazon.com/review/R15WF4XU4Y1QKH/ref=cm_aya_cmt?ie=UTF8&ASIN=B00WWP1QIG#wasThisHelpful","R15WF4XU4Y1QKH","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"EDIT:  The sealed with a twist bag did not contain 100, but four stacks as follows:  1 stack of 22, 3 stacks of 21.  That makes a total of 85, and not all the cups are even usable.  Some have a rim that is more flat than rounded, with a sharp edge that I am not comfortable serving to my guests.  Nearly half of the cups will be delegated to crafting and not drinking purposes.  This is a very surprising discovery since we have many types of Hefty cups which were all in good shape.  I have reduced my rating from 4 to 2 stars.We use plastic cups for varied purposes from drinking to craft and home repair purposes.  What makes the Hefty Ultimate Easy Grip cups in blue special is not that they are sturdy, but that they are a very pretty blue color that happens to match the paper plates we are using this weekend.  Each cup holds about 18 ounces of cold liquid, not hot.  If held too tightly, even with the embossed finish, they may not crack but they will collapse.  They are not squish free when empty and are definitely not sturdy when filled.  These would be better for use by those who are older than 5 or 6 because younger kids will hold on too tightly, in my experience, and even if the cup is filled halfway, it is not the best.  We don't typically reuse our disposable plastic cups but do find that we can rinse them out and then use the cups for crafting purposes as in painting.  They are also pretty good for serving popped popcorn or snacks and the younger kids have less trouble with the dry foods than liquids in the cups.","2.0 out of 5 stars","October 12, 2015","http://www.amazon.com/review/R1E76Z9D3WO1O9/ref=cm_aya_cmt?ie=UTF8&ASIN=B007Y0FJMI#wasThisHelpful","R1E76Z9D3WO1O9","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"One of my sisters is the perfect audience for the Ultimate Disney Party Book because she is a fabulous hostess who loves to prepare coordinated products in every aspect of her event.  I, on the other hand, am more of a haphazard, spur of the moment, mishmash kind of a person when it comes to parties.  This is a book that we both can learn from and we will both be using it because I am happy to share.  The recipes are the weakness, in my opinion, but the templates that are enlarged with printing are worth more than any recipe.  The thematic parties offer enough for boys and girls to become inspired as well as participate in the planning and execution of the event.  Had this book been available when my daughter was younger and wanted the Minnie Mouse dress that had to be exactly like Minnie's, I could have created an entire thematic party.  If your kids are not familiar with some of the characters in the selection, they are pretty easily adaptable if you just follow the basics.  The presentation is very well laid out, just as I would expect from a party planning book.  These are not like Martha Stewart productions, remember it is Disney themed guide.","4.0 out of 5 stars","October 12, 2015","http://www.amazon.com/review/R1LCTT1H4J1D5Q/ref=cm_aya_cmt?ie=UTF8&ASIN=1940787041#wasThisHelpful","R1LCTT1H4J1D5Q","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"I don't know that the Tropiclean Fresh Breath drops will do anything about bacteria in the dog's mouth and it will not clean her teeth, but it sure is simple to use and it really does neutralize her breath after eating.  She does not like having her teeth brushed, so it is always a chore and I've found their placque removal gel to be a pretty good product if I can catch the dog before bed and rub it onto her teeth.  Using this is a good supplemental product which she does not seem to notice in her water.  Since her bowl of water is small, I use 2 drops as opposed to the 3 recommended in the directions.","5.0 out of 5 stars","October 12, 2015","http://www.amazon.com/review/R35SAOS0SX8UX7/ref=cm_aya_cmt?ie=UTF8&ASIN=B00UHU4644#wasThisHelpful","R35SAOS0SX8UX7","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"The idea of adding a powder to water is good, but the taste of this Seeds of Beauty product is unappealing.  I love pineapple and this does not taste like anything natural or real to me.  I have had to force this down and after less than a week, I have to give up and go for those that are in pill or capsule form.  I think that drinking water will enhance the skin, so by assuring that I drink 12-15 ounces with a solid supplement, I can achieve everything that is accomplished by this particular product.","2.0 out of 5 stars","October 12, 2015","http://www.amazon.com/review/R2B4GV54X8AIAJ/ref=cm_aya_cmt?ie=UTF8&ASIN=B014KZGVB2#wasThisHelpful","R2B4GV54X8AIAJ","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"Basically the same as the electronics Woods surge protector I recently received, this one has the addition of two coaxial cable ports (IN and OUT) so your cable can be protected through this.  As with the other protector, I like the style of this one but wish the spacing for outlets allowed for larger plugs as are used for many electronics, particularly when used as a multimedia strip.  The sliding covers are pretty good but I do find that with all of the Woods strips, I have to really press the plug into the outlet and it sometimes feels like it is going to break the plastic.  The color is very neutral and the cord is just long enough to prevent excess which can be problematic with such a thick cord.","4.0 out of 5 stars","October 12, 2015","http://www.amazon.com/review/R1CXG5MWVGQGH6/ref=cm_aya_cmt?ie=UTF8&ASIN=B005CHMR4S#wasThisHelpful","R1CXG5MWVGQGH6","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"There is nothing about the Trudeau glass tea maker that I would change and this is not usual for a very picky person.  The size is ideal for a couple of mugs of tea, the strainer is one of the best I've used for all types of tea, the design is perfectly engineered, it is attractive in its simplicity, and it does not drip.  Yes, it does not drip tea as I pour it and this is highly desirable, especially when I pour black tea or chai which can stain.  The system is nicely packaged with the strainer tray protected and enclosed inside the teapot.  It is held together with a simple paper wrapper, so there is not excessive and wasteful packaging.  The well written single sheet manual is enclosed and I like that it even lets the user know the temperatures for steeping assorted teas.  A five year warranty is provided, more than any other I've seen for a glass teapot.  Every part of this snaps securely into the adjacent part and each can be removed for washing.  The protective base can quickly be removed and replaced, so everything can be clean and fresh.  I especially like the way the plastic rim which snaps in and holds the strainer is designed so that when the strainer is lifted by its wire handle, the tea can be dripped directly back into the teapot with no waste or mess.  This is a winner.  I was provided a sample for my honest evaluation.","5.0 out of 5 stars","October 11, 2015","http://www.amazon.com/review/R1QQQ2ACLKOD92/ref=cm_aya_cmt?ie=UTF8&ASIN=B015CWYE0C#wasThisHelpful","R1QQQ2ACLKOD92","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"The orange color of the VenBaby food storage tray is lovely, the silicone is well formed and a weight that will hold up to many fillings, the rigid cover adds a base if necessary on which to fill and transport the tray, I love it all.  I've been using another brand's covered ice cube trays, but this by Ventien allows for larger portions that are especially perfect for toddler meals.  With a sturdy semitransparent cover that snaps on top of the lip edge of the tray, these can comfortably be stacked as well, and it is easy to figure out what is inside the tray by looking at the color if I forget to label what is inside.  The lid does not make an airtight seal, but neither do the covered ice cube trays.  Just as I do with those, I take the frozen portions and keep them in a zip lock bag which are labeled with food and date.  These can be used for much more than baby foods, especially since they are suited for food use and freeze well.  I received a sample for my honest evaluation.","5.0 out of 5 stars","October 11, 2015","http://www.amazon.com/review/RKF3AGISNS0UV/ref=cm_aya_cmt?ie=UTF8&ASIN=B013GLX1LY#wasThisHelpful","RKF3AGISNS0UV","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
"Hyland's teething gel is a little messier than the Hyland's sublingual tablets, but it is as effective at calming the baby.  The tube is similar in size and style to others and the ingredients seem to be non-invasive if used as prescribed.  We do not use it every 15 minutes, but less frequently.  Its cost is cheap enough to give it a try since we want to make the baby comfortable as quickly as possible when they are suffering.","4.0 out of 5 stars","October 10, 2015","http://www.amazon.com/review/R3AVZTM7W6QWTS/ref=cm_aya_cmt?ie=UTF8&ASIN=B00719E0MM#wasThisHelpful","R3AVZTM7W6QWTS","A1ZPY91VE3IDN1","http://www.amazon.com/gp/cdp/member-reviews/A1ZPY91VE3IDN1?ie=UTF8&display=public&page=10&sort_by=MostRecentReview","correct"
