"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","banned"
"0","0","0","0","0","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","banned"
"0","0","0","0","0","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=8&sort_by=MostRecentReview","banned"
"I started taking probiotics due to the onset of diverticulitis.  They have proven effective in stopping the pain.  Other reasons for taking them include counteracting the detrimental effects of antibiotics (which destroy both good and bad bacteria, indiscriminately) or just as a way to build up good bacteria. The brand that the doctor originally prescribed was very expensive, and probiotics tend to be expensive in general.This 4X Pro-B brand is just as effective as, but better value than, the other brands I have used.  I also like the blister packs with the days printed on them, so that I can keep track of whether I have already taken one that day.","5.0 out of 5 stars","December 25, 2013","http://www.amazon.com/review/REAORVGRINGQW/ref=cm_aya_cmt?ie=UTF8&ASIN=B00EI4OLTA#wasThisHelpful","REAORVGRINGQW","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"I have used Cascade Complete Actionpacs for some time and have been pleased with them, mostly because they are so convenient.  I have a tendency to use far too much detergent/washing powder/whatever and these pacs oblige me to use the right amount and avoid waste.  You need to keep your hands dry when handling them, or you can start the casings dissolving.  The container is conveniently shaped and sized for storage in a kitchen cabinet.But, do these Cascade Platinum Actionpacs clean any better than their Cascade Complete cousins?  That's difficult to say.  I have noticed that all the tea stains are removed from cups with this product, so my guess is that they are a little more powerful.These are certainly worth trying.","5.0 out of 5 stars","December 19, 2013","http://www.amazon.com/review/R34TC2YVC2NXS9/ref=cm_aya_cmt?ie=UTF8&ASIN=B00BD73XJO#wasThisHelpful","R34TC2YVC2NXS9","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"Remember to cost in the strips and the control solution when considering this purchase.  They are extra and they are essential.  You will use rather more strips than you might think, because you will sometimes make mistakes and have to discard some, and you also need them for the test solution.  Overall, the costs seem reasonable.There are quite a lot of instructions included, and you do need to read everything carefully, because mistakes can damage the unit.  Once you get the hang of it and have used the unit a couple of times, it seems quite straightforward, but you should take it slowly and carefully first time and, I repeat, read all the instructions first.The unit seems to be accurate, in that it agreed with the recent test my doctor had performed.Those with diabetes or pre-diabetes will find this useful, but it is also useful for anyone who simply wants to monitor their health.","5.0 out of 5 stars","November 20, 2013","http://www.amazon.com/review/RHWVNW2UIAMKY/ref=cm_aya_cmt?ie=UTF8&ASIN=B00CI4KF56#wasThisHelpful","RHWVNW2UIAMKY","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"Following my annual exam, my doctor recommended me taking vitamin D.  That surprised me, as I live in southern California and get a lot of sunshine.  But apparently, as we get older, we need a lot of vitamin D.  I started with 2,000 IU but the doctor has now ramped that up to 4,000 IU.  If you are getting on in years, you may want to ask your doctor what he recommends with regard to vitamin D.This particular brand is outwardly just like the other brand I used – small, easy to swallow.  But these also have the potency I need, have a reassuring set of ingredients, and are low-priced.  I'll go with these from now on.","5.0 out of 5 stars","November 20, 2013","http://www.amazon.com/review/RMVLKMFQQTQQ6/ref=cm_aya_cmt?ie=UTF8&ASIN=B00ECBTEQ4#wasThisHelpful","RMVLKMFQQTQQ6","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"I suppose if you are following the South Beach diet, you might want to incorporate these, or another of their range of snack bars, into it.  Even if you are not, but are looking for a snack bar, you should try these.  They are high in fiber and protein, but also in calories.  They make a point of not having artificial sweeteners, but that means they do have natural sugars, and a lot of them.They are perfect for an after-workout snack.  I always need something after a vigorous workout, but feel guilty eating a regular candy bar.  This is a good, healthier, healthy(ish) alternative.  As I have not done that vigorous workout for a while, I'll have to think up another excuse for eating them.I like the texture - slightly chewy, slightly crunchy, but not too much of either.  I also like the taste, which is somewhat unusual, with vanilla and yoghurt overtones.Although these are a little too sweet for my taste, I think I'll adopt them as my mid-morning snack, and find some way to compensate for those 200 Calories.","4.0 out of 5 stars","November 2, 2013","http://www.amazon.com/review/R3993IG9OW22I7/ref=cm_aya_cmt?ie=UTF8&ASIN=B00C878UL4#wasThisHelpful","R3993IG9OW22I7","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"A good quality product that has its uses for skin and hair care as well as food.  Fragrant and mild-tasting.Ladies, here's an idea:  get your partner to give you a massage, using liberal amounts of this oil.  Then, invite your partner to lick off the excess.  Repeat as desired.  The procedure will benefit more than just your skin.(DISCLOSURE:  I was sent a free sample of the product to review, under no obligation).","5.0 out of 5 stars","October 27, 2013","http://www.amazon.com/review/R15Y6PCS8W4ZB5/ref=cm_aya_cmt?ie=UTF8&ASIN=B00DS842HS#wasThisHelpful","R15Y6PCS8W4ZB5","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
"A monopod is a great help in steadying a camera, and to have it double as a walking stick is a good idea.  This one is good quality; sturdy, robust, but light.  It extends from 18 inches to 59 (not counting the removable bulb), so your viewfinder will be around 5 feet high when you use it.The screw locking holds well, so you can extend it to the length you want for a walking stick and use it with confidence.The compass in the removable bulb at the top looks to be of limited use, but I suppose they may as well make some use of the bulb.If your hands are not as steady as you'd like, and you could use a walking stick, this is a good purchase.","5.0 out of 5 stars","October 27, 2013","http://www.amazon.com/review/R3KSR1EXX6RL77/ref=cm_aya_cmt?ie=UTF8&ASIN=B00DRA49AW#wasThisHelpful","R3KSR1EXX6RL77","ABTUNH7645QJL","http://www.amazon.com/gp/cdp/member-reviews/ABTUNH7645QJL?ie=UTF8&display=public&page=9&sort_by=MostRecentReview","correct"
