"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=3&sort_by=MostRecentReview","banned"
"0","0","0","0","0","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=4&sort_by=MostRecentReview","banned"
"0","0","0","0","0","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","banned"
"0","0","0","0","0","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","banned"
"This is a great little device, it recharges my iPhone 6 from complete discharge in about an hour and a half, it will maintain power on a discharged iPad air. It doesnt seem to have enough juice to recharge an iPad but will keep it running for quite a while. Handy to keep in my glove compartment for those times when i need a quick charge.It will also effortlessley charge a Bluetooth headset quickly.Recharges form AC source in about an hour and a half.","5.0 out of 5 stars","June 7, 2015","http://www.amazon.com/review/R2Y2V118Z1GGG4/ref=cm_aya_cmt?ie=UTF8&ASIN=B00TYJRT3Y#wasThisHelpful","R2Y2V118Z1GGG4","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"This is a simple, high powered and compact pancake compressor, no nonsense, plug it in and use it, easy moisture drain in the tank, it is as noisy as my Porter Cable pancake but a little quieter and faster fill up from empty with a little larger tank and higher CFM capacity.The brad nailer is very nice, it replaced my Chicago Pneumatic brad nailer with no seperation anxiety at all. Complete and ready to go, hose, nailer, nails and tool oil,  just add wood!","5.0 out of 5 stars","May 24, 2015","http://www.amazon.com/review/R11E1F9UDMT6IC/ref=cm_aya_cmt?ie=UTF8&ASIN=B00UHNM41S#wasThisHelpful","R11E1F9UDMT6IC","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Neat little device, as an over 50 male I find affirmation in the readings I have taken on myself (MQ 115-fat % 14.9) quite reassuring.If you are an iPad owner the Skulpt App is an essential tool to make this device work.In the app are instructions on how to use the device including instructions as to where to place the device for each muscle reading.Follow the instructions, take all of the measurements then sync with your iPad.You can easily track your fitness progress.It does what it says and appears to be fairly accurate/consistent. After a month the readings are within what I expected.I will skip the Pros as it is pretty self explanatory what and how it does what it does.Cons:First and foremost the charger is atrocious, there is no power indicator to tell you whether it is charging or not, you have to hit the power  button when it is seated precariously in the charger and look at the screen to tell. This is a necessary step as often it doesn't seat and doesn't charge. The fitment between the device and the charger isn't a positive thing it just sort of balances there. For the money they could have spent a little more and put a small extension on the charger to situate the device more firmly in it's seat.  And adding a simple LED indicator on the charger to show you whether or not it is charging is a no-brainer.Second the battery life during storage is very short, if you plan on taking it on a trip bring the charger. I fully charged it, put it in its nice little storage bag and a week later it was 95% discharged.Third if you have body hair the little water spray bottle wont last through one measuring session, in my case it takes 3 trips to the sink to complete one session.Forth, the App itself is buggy, I had to close it and open it several times due to it hanging up between screens.But all in alll it has potential, perhaps in its next revision the few bugs will be worked out and I would consider 5 stars.","4.0 out of 5 stars","May 24, 2015","http://www.amazon.com/review/R1R7782LBTC3HF/ref=cm_aya_cmt?ie=UTF8&ASIN=B00N2SWMUI#wasThisHelpful","R1R7782LBTC3HF","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"I have used these one cup cubes for many many years and they are by far the best tasting boullion cubes. I have tried every other brand and they are not the same. Many are greasy and don't dilute well or they are just salty with not much flavor. These are the best by far, they are flavorful, they crumble and dilute easily and are not greasy. This is no longer available at my store which stinks but I was glad to find them on amazon.","5.0 out of 5 stars","May 18, 2015","http://www.amazon.com/review/RK7WFCUWLQTEZ/ref=cm_aya_cmt?ie=UTF8&ASIN=B00I66B28Y#wasThisHelpful","RK7WFCUWLQTEZ","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"I tried this product Hoping to lesson pre menopausal symptoms I was having. I am 51 soon to be 52 and I have been suffering with extreme joint pain that moves around during my cycle as well as horrible migraines, exhaustion and depression. I tried taking just one of the three teaspoons recommended and I got a headache and terrible indigestion right away. After a couple days I slightly increased to 1.5 t and after two hours felt like I was going to be sick. I raced home and barely made it to the bathroom. I experienced severe vomiting and diarrhea for three straight hours. I puked so hard I threw my back out and spent the next day in bed feeling like crap and got the worse migraine ever. This product is clearly not for everyone so be cautious and do your research, it is not FDA approved for whatever thats worth. Others have reported disturbing symptoms as well, see below link. From my personal experience, I can't recommend this, nothing good for you should make you that violently sick.http://herbs.lovetoknow.com/Maca_Root_Side_Effects","1.0 out of 5 stars","May 13, 2015","http://www.amazon.com/review/R1XKW1L97HCNT4/ref=cm_aya_cmt?ie=UTF8&ASIN=B008A0PB7O#wasThisHelpful","R1XKW1L97HCNT4","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"This lite is just OK. It is not very bright for most applications and the light color is very blue white which seems to make it harder to see then my other more white light LED lights. The sensor works good, it comes on from a good distance away aprox. 6 feet. The light tends to flicker which I also did not like. If you switch the auto setting off and go back to auto it takes a while for it to come on again, odd quark. This will not be enough light for a 10x10 pantry full of shelves but it is ok in small dark spaces. I think this is best used low to the ground like in a guest bathroom or dark hall so guests don't kill themselves at night and don't have to wake you up turning bright lights on, so it has it's purpose. Not sure how long the three batteries will last, In my experience with these kinds of lights and we have had many, the batteries don't last very long and never seem to get replaced. A rechargable one you could plug in to charge would be much better.","3.0 out of 5 stars","May 4, 2015","http://www.amazon.com/review/R3QNTC7S8Z15XH/ref=cm_aya_cmt?ie=UTF8&ASIN=B00J7JX7ZU#wasThisHelpful","R3QNTC7S8Z15XH","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"To me this necklace is way to fragile and thin for an adult, it is more like something a child would wear. The clasp is so teeny I couldn't even put it on. When I tried to clasp it in my hands and not on my neck it was still very hard to do and it did not quite line up, the clasp stayed a little open till I forced it all the way closed. The chain can't be more then 8 strands of hair thick, you can bareley see it on. The pendant is cute still feather light but sparkly and pretty and appears to be well made, not so thin to be bendable. Would be much nicer on a better chain with a normal size clasp. This is for a VERY petite Mom for sure.","3.0 out of 5 stars","May 2, 2015","http://www.amazon.com/review/R2GREUQBS9AXDW/ref=cm_aya_cmt?ie=UTF8&ASIN=B00J0U6P7I#wasThisHelpful","R2GREUQBS9AXDW","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"For the selling price there isn't much more that could be expected out of this little grooming tool.Pros:LightweightWashable headsSingle batterySmall razor head effective for light touchup here and there it is obviously not meant for a full shave.Cons:LoudThe trimmer blade heads could use a couple,of,different options for hair length. For me it was either too long or too short, I gave my eyebrows a crew cut.....One other head option that should really have been included would have been and ear/nose hair trimmer.The motor seems a little weak compared to other trimmers I have used, (Mangroomer wins so far) I think the motor will have a short life but 30 days isn't really long enough to tell.At the price level for this item the addition of the different hair length trimmer heads and the ear/nose head would have pushed it into 5 star territory.A simple little unit but it is not a stand alone product.","4.0 out of 5 stars","April 26, 2015","http://www.amazon.com/review/R12RF95PNFVFHH/ref=cm_aya_cmt?ie=UTF8&ASIN=B00QYOSKFS#wasThisHelpful","R12RF95PNFVFHH","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Well Featured headset. I use BT daily in my profession. this headset works perfectly.iPhone 6Pros:Incoming call announce, uses names from your address book or incoming numberhandsfree answer/ignore. Simply say ""Answer"" to ""Ignore"" during an incoming call and it will either connect or go to voicemail.One button Siri access. Google, maps, etc. works flawlesslyOne button iMessage/texting. This is a great help. simply hit one button and say ""Read Message/s"" or ""Send Message"" and Siri will take over and send/receive without having to look at or touch the phone.Siri even does her best to describe Emojis when they are sent which can be pretty comical  ""wink face with smile"" LOL.Cons:This is the most uncomfortable headset I have had in years!  I can't get it to stay in without the over the ear clip. And when using that is pushes it into my ear hard enough I can only take about 2 hours and I have to swap ears, by the end of the 1st day it was out of my ear and back in my car.After a days attempt at using it My ears are actually bruised.There are many ear buds in the package but closer examination reveals there are really only 2 styles, some are black and some orange. Same design just different colors to go with? Wardrobe? Hair Color?I wish it fit better, but with the lack of a comfortable wearing option this one is going back.I am no novice to BT headsets and have been using them pretty much since they came out.I normally use the Motorola Command One but it is out of production and when I find them still on Amazon or the ""bay I order 3 at a time and MIGHT get one that works.Still searching....","3.0 out of 5 stars","April 18, 2015","http://www.amazon.com/review/R12B4SRMHU0XLJ/ref=cm_aya_cmt?ie=UTF8&ASIN=B00LSYHLR2#wasThisHelpful","R12B4SRMHU0XLJ","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"This was just OK to me. It is not cost effective because it is so watery. when you apply a liberal amount to a wash cloth it seems to disappear instantly and you have to keep using more and more to get any form of lather. The smell is just OK, not strong or lingering but too much pineapple, I'm just not crazy about it. It left my skin dry but it did not burn my eyes which was good but I would not buy this.","2.0 out of 5 stars","April 16, 2015","http://www.amazon.com/review/RDJWI3MC1ISHN/ref=cm_aya_cmt?ie=UTF8&ASIN=B00H2IN9GA#wasThisHelpful","RDJWI3MC1ISHN","A2MSQNPTNAAGL1","http://www.amazon.com/gp/cdp/member-reviews/A2MSQNPTNAAGL1?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
