"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"At the end of the twenty-first century, half a million people have gone to live in orbit around the earth.  They live in forty-one satellites (each called a World), some to get away from religion persecution, and others trying to create the perfect ‘World’.  The largest of the Worlds is New New York.  New New (as the inhabitants call it) is a captured asteroid that has been hollowed out.Each year, a few candidates are chosen to be sent to Earth for a year.  In that year they learn about the economics that exist between the Worlds and the major earth countries.  Marianne O’Hara has been chosen because she plans on being an Earth liaison specialist.  During her stay on Earth, she gets involved in two movements.  One group is contemplating declaring the Worlds a Republic; the second is planning a third American Revolution.The power in America is concentrated among a few privileged families.  Because of this oligarchy the average citizen has little or no control over their own life.  There are many groups who want to overthrow the government but their plans for a new America are at different ends of the political spectrum.  Should this third revolution take America’s eye off the SSU (the successor to the Soviet Union), there is a chance that the SSU will strike against their age old enemy.Thinking that Worlds have gotten to independent, there is also a group who want to ‘teach the Worlds a lesson’, and put them in their ‘place’.  Marianne having grown up in a closed World, is a na�ve waif on this planet of radical politics.  She is unwittingly brought into a conspiracy that could be destructive to both America and the Worlds.Much of this book, the first in a trilogy, is spent explaining to the reader the relationship of Earth to the Worlds (both economically and politically) and between the Worlds.  It’s well thought out and explained, and is reasonable to a point.  I’ll have a better opinion after I’ve started the second book.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","December 8, 2014","http://www.amazon.com/review/R1IIO1Q0B7GWZL/ref=cm_aya_cmt?ie=UTF8&ASIN=B00PI184NQ#wasThisHelpful","R1IIO1Q0B7GWZL","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Bertolt Brecht (poet and lyricist) and Kurt Weill (composer) collaborative (B&W) relationship; the three women in their lives – Helene Weigl (Brecht's actor-wife),; Elisabeth Hauptmann (Brecht's mistress and collaborator) and Lotta Lenya, Weill's actor-wife. Pamela Katz tells the story of these five people, their friends and other collaborators that produced an amazing body of work during the interwar (Weirmar Republic) years in Germany.Probably their two most famous (and remembered) operas were “Off to Mahagonny” and the “Three Penny Opera”.  “Mahagonny” was written first and was ready for the stage in 1927 as a “Songspiel” (or concert work) that included the songs “Alabama Song” and “Benares Song”.  The full opera was first presented in 1929, with Lotte Lenya the main soprano part of “Jenny-the whore”; it was banned by the Nazis in 1933 .Unlike traditional operas of the eighteenth and nineteenth century, love doesn’t conquer all nor does divine intervention enter to save the day.  Corruption and vice prosper as do the criminal elements.  Brecht presented it as a satire on the “Weimar Republic” where behind the façade of normalcy, Germany was degenerating into a cesspool of corruption.  As a tip of the hat to Marx, B&W see prostitution as a result of society and lawlessness, not of poverty.B&W’s masterpiece, “The Threepenny Opera” is based on the 1728 opera (“The Beggar’s Opera”) by the Englishman, John Gay.  Gay wrote the play in opposition to the current French and Italian romantic style.  It was the first “satirical ballad” opera, using popular music, folk tunes and church chants as its’ musical basis.  B&W decided to write a modern version in honor of its’ 200th anniversary.Set in Victorian London, the play focuses on Macheath (Mackie Messer or Mack the Knife), an amoral, anti-hero.  He marries Polly Peachum, whose father controls the beggars of London.  Her father isn’t happy about the marriage and tries to get rid of Mack.  But Mack’s old Army buddy (Tiger Brown) is now the Chief of Police.  But Peachum manages to get Mack arrested and sentenced to hang.  But at the last minute (in a deus ex machia moment) is given a pardon by the Queen.  The score was one of the first operas to use jazz as an influence on the music.Katz does a marvelous job in explaining how the details of the opera mimic much of what goes on between B&W and their own lives.  All of the women are given a thorough and honest biography including their involvements with both men, each other and the rest of the Weimar “Cabaret” crowd.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","December 3, 2014","http://www.amazon.com/review/R16U8PDXP6YYP3/ref=cm_aya_cmt?ie=UTF8&ASIN=0385534914#wasThisHelpful","R16U8PDXP6YYP3","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Bishop who is one of Britain’s best known military historians wrote this book with the additional title of a ‘true detective story’.  In pre-independence Israel, there were three main liberation armies: the Palmach, the Haganah and the Irgun.  The Irgun was the most militant of the three.  Stern was originally part of Irgun, but left to form a more radical retaliatory group.  Stern believed that the only way to win independence was to make it too difficult for the British to stay.As part of this strategy, Stern’s Group planted bombs, robbed banks and murdered Arabs and British Officers. The detective story relates to the controversial death of Avraham (Avi) Stern, former member of the Irgun and head of the ‘Stern Group’ (later known as Lehi) in Tel Aviv before and during WWII.  Avi Stern believed he was destined to be the Jewish liberator of British Palestine.  He was known by most Jews for his poetry written in Hebrew.As the leader of the Stern Group, later known as Lehi, he masterminded a series of high-profile terrorist attacks in this pursuit, becoming more militant as Britain shut down immigration to Palestine in the 1930s.  Having been in post-WW 1 Poland, and with the rise of the Nazis in Germany, he knew of the danger to the Jewish people of Eastern Europe.  Hunted by the Palestine Police Force (PPF), he had a bounty on his head.  Stern was living in an attic apartment, in Tel Aviv when he was killed by Assistant Superintendent Geoffrey Morton, a British colonial policeman assigned to capture him.Morton claimed Stern was shot trying to escape (sounds familiar). But witnesses insisted he was executed in cold blood. He was unarmed, the building was surrounded, there were four cops in the room and there was no way out.  His death/murder radicalized many in Israel and inspired a cult of martyrdom.  It was the straw that helped to destroy any hopes the British had of working out a compromise between, the Arabs, and the Jews.This is the story of Bishop’s quest to discover the truth about Stern’s death. Intensely researched, including access to Morton’s private archive and eyewitness interviews, it reconstructs the event.  It is an even-handed account, placed within the context of the times. Using a timeline type structure, Bishop documents the events that lead-up to the meeting on the building roof, and described the impact of Stern’s legacy on modern Israel.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","December 3, 2014","http://www.amazon.com/review/R1E3WB539P4K7L/ref=cm_aya_cmt?ie=UTF8&ASIN=B00HU5J13A#wasThisHelpful","R1E3WB539P4K7L","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"This book was the first novel ever written by the Nobel Prize Winner, but it was rejected by every publisher he sent it to.  It then sat in a drawer for thirty years, until after his death when his wife found it and decided it should be published.  It doesn’t read like one of his famous novels but is worthwhile to read to see how his writing progressed from his first try to his later world appreciated style.This is a very standard type of novel for the 1950s and one of the styles that was popular at the time.  The situation is a six apartment complex in a working area of Lisbon during the post-WW2 Salazar dictatorship.  Salazar ruled a “corporate” state from 1932 to 1968 and upon his death the First Portuguese Republic was established.  His rule is known for its’ invasiveness into all part of society and the unswerving loyalty of the military and bureaucracy to Salazar’s rule.The apartment building is full of working class people trying to survive to the next month.  On the ground floor is a cobbler and his shop where he and his wife rent out a room to a ‘traveler’.  Across the hall is a husband and wife who recently lost their only child.  Upstairs, on the first floor, is a ‘kept woman’ and another family where the husband and wife vie for the love of their son.  Above the single woman are a salesman, his wife and their single daughter.  Lastly are four woman, two sisters and one of the sister’s two daughters.The book follows these people as they interact with each other, other tenants and the people of Lisbon.  We watch as their lives weave from the mundane workday of a housewife, the busy times of the cobbler, the quiet days of the ‘woman’ and the interactions of the four woman.  Most of these stories are banal and wouldn’t make a ‘bad’ telenova, but keeping in mind when the book was written, parts of it were very progressive and dangerous in a dictatorship.For those readers who know Saramago, it would be a way to compare his later works to his original start.  For the rest of us it’s just not that interesting or exciting.Zeb Kantrowitz  zworstblog.blogspot.com","3.0 out of 5 stars","December 3, 2014","http://www.amazon.com/review/R24CJP428FJIND/ref=cm_aya_cmt?ie=UTF8&ASIN=B00HK3F5QY#wasThisHelpful","R24CJP428FJIND","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"This is a story that could pass for the preliminary draft of a comic cross between “Guardians of the Galaxy” and the “Dirty Dozen”.  It’s written so tongue -in-cheek that the person next to you will need to duck so they don’t get poked.  It all very light hearted, and you know that they are going to get done what they need to get done even though they only have a three percent chance.This happens in the galaxy of the “Birthright” timeline that Resnick uses in most of his books and series.  The Universe is divided into the Democracy (the good guys, us) and the Coalition (the bad guys), with a small no-man’s land in between.  The job they are to do is to replace the despot who runs the Coalition with a clone that’s working for the Democracy.It’s the same set-up as the A-Team or Mission Impossible (the TV show), with the wise-cracking leader whose got more scars than brains (Colonel Nathan Pretorius). A tech expert Tony Levi (called Pandora), a break-in artist named Snake, a muscle who is 75% cyborg, an  empath (who can tell when you’re lying.  Also along is the clone and his trainer, and an alien who can look like anything, but only in your mind and can’t effect security systems.To get to where the Despot is, they will have to sneak into the other empire by way of the no-man’s-land and then through a large portion of the Coalition, where humans are shot on sight.  They then have to land on the most secure planet in the Coalition, kidnap the Despot and replace him with the clone and get away.  Oh, did I mention they only have a 3% chance?But it’s all in good fun, and if you suspend your brain and just read it, it’s actually a lot of fun.  Well, sort of.Zeb Kantrowitz  zworstblog.blogspot.com","3.0 out of 5 stars","December 3, 2014","http://www.amazon.com/review/R3H3T3VZDMT2XL/ref=cm_aya_cmt?ie=UTF8&ASIN=B00KUQAHAW#wasThisHelpful","R3H3T3VZDMT2XL","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Lukyanenko is from Kazakhstan but lives and writes in Russian. He is the author of the “Night Watch” series.  This book was originally written in 1999, and is part of a sort of trilogy of which this is the middle book.  Sergei (it’s faster than his last name) has said that it should be read first and then the prequel and sequel.  Sergei is an odd guy.• Alex Romanov — pilot-spesh, ship captain.• Kim Ohara — secret agent-spesh.• Hang Morrison — pilot-spesh.• Paul Lurie — engineering-spesh.• Janet Ruelo — spesh, five specifications, ship's doctor.• Pak Generalov — navigator, natural, homosexual.• Danila C-third Shustov — guide-spesh, third clone of Danila Shustov.• Zey-so — Zzygou female. Heiress to the throne of Zzygou.• Sey-so — Zzygou female. Zey-so's companion.• Peter C-forty-fourth Valk, AKA Sherlock Holmes — detective-spesh, forty-fourth clone of Peter Valk.• Jenny Watson — doctor, forensics expert, detective's assistant, natural.In this universe (the humans live in ‘The Empire’), parents can choose a career for their child before it’s born.  The child grows up normally but around the age of fifteen, the child goes through a metamorphosis to the specifications that will allow it to proceed with its’ life work.  These children are called ‘spesh’ and non-gene-manipulated children are called ‘naturals’.  Some jobs are reserved for –spesh because they can’t be done by normal humans.Pilot-spesh have no emotions so that they deal with the dangers of space travel and the loneliness of long missions.  A detective-spesh has analytical skills like a computer that help them see myriads of possibilities and to choose the best or most reasonable.Alex has just gotten out of the hospital and is looking for a job.  When he meets Kim he finds out that she is on the run from her home planet because of something she stole.  Kim is just going into metamorphosis when she literally runs into Alex.  Alex helps her though her transformation.  When he finds a pilot’s job he hires her as part of his crew, as he does with all the characters mentioned above.Peter C-Three is the guide for the two Zzygous who are passengers.  When Zey-so is murdered on the ship, the Zzgous give The Empire forty-eight hours to find the killer or they will begin a suicidal war.  This is a great ‘closed room’ mystery.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","December 3, 2014","http://www.amazon.com/review/R2VNISB9VZ2QTY/ref=cm_aya_cmt?ie=UTF8&ASIN=B00NX8U3J4#wasThisHelpful","R2VNISB9VZ2QTY","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Israel was not the only land that was proposed by Jewish groups during the years before it became a reality.  Nineteenth century Jews also looks at places such as Grand Isle, NY; Uganda, Angola, Madagascar, Australia and Suriname among others to relocate the mass of Jews in the Pale of Russia.The first attempt was to settle Jews on Grand Isle just down the river from Niagara Falls.  This was at the time when the Erie Canal was just being finished.  But many of the people in the area were afraid that the Jews would try to become a separate country and the possibility fell through.Prior to the Great War, it was suggested that there should be some “empty” place in the British Empire that could be set aside for Jewish emigration.  Not all the people who were behind this were Judeo-philes, Poles and Russians felt it was the perfect way to get rid of the Jews.  The plateau in central Uganda was thought to be perfect place for the immigrants.  It had a fertile soil, mild climate, and a newly built railroad.  Of course no one asked the indigenous people how they felt.  But it didn’t work out.In the early twentieth century, the Zionist movement split over whether they should only concentrate on emigration to Israel/Palestine or for a ‘Freeland’ for the Jews.  The second group became known as ‘territorialists’ because they were willing to accept any land as a ‘homeland’ for the Jews.  These groups were to be at odds during the rest of the first half of the century until Israel was founded.With the ‘pogroms’, life in Russia for those in the Pale of Russia became more and more dangerous as the century went on.  After 1929, the depression caused more and more economic pressure being put on Eastern Europe’s Jews to emigrate.  The Polish government was willing to help their Jews to emigrate, if a place could be found for them.  Unfortunately, areas in Angola, Australia and Suriname (Dutch Guiana) would not satisfy the Zionists, who did everything they could to dissuade the colonial countries not to approve emigration.Except for Palestine, no other “Jewish” state ever became more than an idea whose time never came.  Interesting pieces of Jewish history that are seldom mentioned.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","November 21, 2014","http://www.amazon.com/review/R6DUBUXIYRKLT/ref=cm_aya_cmt?ie=UTF8&ASIN=B00OJN9XDY#wasThisHelpful","R6DUBUXIYRKLT","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"Charles Witter Kirwan’s family has lived in Brooklyn (at 409 Witter) for so long that the street he lives on is named after his family. He lives in an immaculately kept twelve room private house (the last one on the block) on a street that is now full of run-down apartment houses.Once, this was a neighborhood of country estates and farms. That is until his grandfather built the first apartment house at 407.  It was a modern marvel when it opened, but now it’s seen better day.  Kirwan has grown to hate the minority people who are now his tenants because of their lack of respect for him and the building.The former infantry Captain and Professor of History, at a local college, has found out he is dying of cancer.  He seeks revenge for all the slights and imagined slights he has suffered over the years.  He has decided not to wait for death, but to kill himself and all of his tenants in a cataclysm of destruction.Having learned demolition during WW 2, he is going to wire the building with dynamite and bring the building down on them and himself.  He has left a collection of tapes explaining his psychotic reasoning behind what he plans.John Milano is a PI who is working on a case involving stolen paintings.  He gets involved with the receptionist (Chris Bailey) of the gallery where the paintings are being prepared so that they can be smuggled out of the country.  Milano could have been a ‘wise guy’, but decided to work on the ‘right’ side of the law.The receptionist is a black actress who just happens to live next door to Kirwan.Milano is trying to convince Chris that inter-racial dating is not a big thing in 1980s New York City, but Chris isn’t convinced.  She thinks he’s just in it for a cheap thrill, but he’s serious.  Once he finds out about Kirwan’s plan, he has forty-eight hours to stop him, and keep the painting from being exported.Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","November 21, 2014","http://www.amazon.com/review/R3ERW6X9IRJBP3/ref=cm_aya_cmt?ie=UTF8&ASIN=B00L2TDQZO#wasThisHelpful","R3ERW6X9IRJBP3","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"DS Mark ‘Heck’ Heckenburg has been reassigned from the SCU (Serial Crimes Unit) of Scotland Yard to the Lake District.  Think of being a New York Homicide Detective and being transferred to western Maine or eastern Montana.  Not only is this an area with few town, separated from each other by country roads, but except for the summer hikers and vacationers, you can lie down in the middle of Main Street without inconveniencing anyone.  To say that Heck is bored is to like saying a hermit is lonely.The years before, this district had been terrorized by “The Stranger”, a serial killer who killed ‘couples’ in lover’s lanes.  He would kill the males, then torture the females, and kill them by stabbing them in the eyes.  When a young girl is found by one of the locals, wandering around in a daze, she is covered with cuts.  All she remembers is being stalked by someone and hearing them whistle “Strangers in the Night”.  The whistling by the killer was never let out to the media.  Could the Stranger be back?Hecks onetime girlfriend and boss at Scotland Yard, Gemma Piper, was the one who ‘caught’ the Stranger.  On a decoy assignment, she fought with him and shot him in the shoulder, but lost him in the area swamps.  His body was never found.  But everyone considered that he either died from his wound or drown in one of the bogs.  Since then Piper has had a meteoric rise and is now a Detective Superintendent.When Heck hears the girl’s story, including the clubbing to death with a stone of her girlfriend who was with her, he knows he has to alert Piper.  The only help that Heck has is the local constabulary made up of a ‘shiny new female constable’ and a ‘loser’ (Read drunker) who has been posted to this backwater where he can’t get into any trouble.Just as Piper makes it up to the District, the town is hit by a blizzard and a frozen mist settles on the valley.  Nothing can move in or out of the valley as members of the community are found murdered in their isolated houses.  While Heck and Piper begin to concentrate all of the townspeople in the local tavern, the Stranger blows-up the local police station and now has the town under siege.Can Heck and Piper keep these people safe while they wait for reinforcements and the fog to lift, and can they catch the Stranger in time?Zeb Kantrowitz  zworstblog.blogspot.com","4.0 out of 5 stars","November 20, 2014","http://www.amazon.com/review/R2U2ECAP65DLKG/ref=cm_aya_cmt?ie=UTF8&ASIN=B00KFEBK2S#wasThisHelpful","R2U2ECAP65DLKG","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
"On December 15, 1944, over 300k soldiers, 1200+ tanks, and thousands of other armored vehicles and weapons,  backed  up by over 1000 planes, attacked the US First Army through the Ardennes Forest.  The German Offensive was in the exact area where the Germans had attacked in WW One and at the beginning of WW Two.  But even knowing this history, the Allies were totally unprepared for this onslaught.  The Offensive had been delayed multiple times, while the Germans waited for a time when there would be heavy cloud cover to keep the Allied Air Forces on the ground.If the Germans could make it over the River Meuse in two weeks, the would break out into flat country and attack through to Antwerp, thereby taking the largest port north of Cherbourg and cut off the English Army in the southern Netherlands from the other Allies.  With that victory, the Germans felt they would be able to force the Allies to sue for peace and split them away from the Soviet Union. With the war in the West over, the Nazis could then turn the full Armed Forces against Stalin, and hopefully (for them) stop the Red Army in its’ tracks.Because this was considered a “quiet sector” many of the troops at the Front were new divisions that had just finished their training and been fed into the front lines for their first taste of battle.  Many of the German front line troops were veterans of the War on the Eastern Front and their experience of fighting in cold weather was another issue in their favor.  In addition to their experience, these German soldiers were motivated to end this battle quickly so they could go East and saved Germany proper from the approaching Soviet Army.Another major point in the Germans favor, was their material.  The Allies had nothing to compare to the German heavy tanks, Panzer IV, Panthers, Tigers and King Tigers.  They were superior in weaponry and armor.  Shells from American Shermans and Stuarts were seen to bounce off the German tanks who would then blast the medium and light tanks to pieces.  (During the battle the Germans had a ratio of over four to one in tank kills.)  Coming from the Eastern battlefront, the German troops were dressed in white winter clothing.Many of the Allies were in ‘light’ cotton olive green uniforms without winter boots or white camouflage clothing.  (Some Allied troops took to wrapping themselves in bed sheets to better hide in the snow.)  Without Allied Air Forces to provide close air support to take out the larger tanks, the Allies were at a major disadvantage.  With the Allies split in half this made coordination of counter-attack difficult to work out.Almost half of the tank brigades (Panzer Korps) were Waffen SS, and though they were not as good as the Wehrmacht at strategy, they were fanatical at fighting.  Where other troops would have withdrawn from a fight, the SS would cause casualties way out of proportion to what would normally been expected.  They would be almost suicidal in holding conquered  land that had little or no strategic value.Except for the Paratroopers of the 82nd and 101st Airborne, few units were able to stop the attacking Germans.  The hold-out at Bastogne proved to be a thorn in the side of the German attack, and blocked the bringing up of replacements and supplies to the troops that had by-passed the city.  This more than anything, else slowed down the offensive and allowed the Allies to recover and begin to counter attack with the Third Army under Patton and the Seventh under the control of Montgomery.  With the clearing of the skies, the German Panzer armies were decimated from the air sealing their fortunes.Christer Bergstrom has gone into the archives of all the participating Armies and in his narrative, inserts after action reports, news reports and personal interviews with soldiers from both sides describing the conditions they fought under.  Bergstrom’s reporting is so detailed that at some battles we have the names of the tank commanders and the officers (and enlisted) men who fought there.  Most impressive is the number of maps showing battles for two or three towns at a time and the movements by units in support of these attacks.Though some will take umbrage to Bergstrom’s description of some famous Generals and their competency during battle, in most cases this is a well balanced view of the battles and their outcomes.Zeb Kantrowitz  zworstblog.blogspot.com","5.0 out of 5 stars","November 20, 2014","http://www.amazon.com/review/R1HZ62GNFU1VBH/ref=cm_aya_cmt?ie=UTF8&ASIN=1612002773#wasThisHelpful","R1HZ62GNFU1VBH","AKB2PYODH0TKS","http://www.amazon.com/gp/cdp/member-reviews/AKB2PYODH0TKS?ie=UTF8&display=public&page=7&sort_by=MostRecentReview","correct"
