"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"0","0","0","0","0","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=4&sort_by=MostRecentReview","banned"
"The box arrived in good shape and cereal is fresh.","5.0 out of 5 stars","September 27, 2015","http://www.amazon.com/review/R184DDPRCXWN72/ref=cm_aya_cmt?ie=UTF8&ASIN=B00SMYMH3E#wasThisHelpful","R184DDPRCXWN72","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"The box arrived in good shape and cereal is fresh.","5.0 out of 5 stars","September 27, 2015","http://www.amazon.com/review/R2RUO221EIOPDW/ref=cm_aya_cmt?ie=UTF8&ASIN=B00IAE6S1I#wasThisHelpful","R2RUO221EIOPDW","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"The box arrived in good shape and cereal is fresh.  I","5.0 out of 5 stars","September 27, 2015","http://www.amazon.com/review/RF4TXIWND4NNY/ref=cm_aya_cmt?ie=UTF8&ASIN=B00J0K5IDA#wasThisHelpful","RF4TXIWND4NNY","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"The bag arrived in good shape and the pretzels were fresh.","5.0 out of 5 stars","September 27, 2015","http://www.amazon.com/review/R3KDRZCIVA9S7H/ref=cm_aya_cmt?ie=UTF8&ASIN=B00ID0DX3U#wasThisHelpful","R3KDRZCIVA9S7H","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"This is a nice little oil diffuser and humidifier.  It is about the size of a softball.  The only way to plug it in is through USB.  I love this for a few reasons.  First it does not use much electricity.  2nd, every humidifier I have ever used is made in a way that the water holding tank can not be opened to clean.  What a pain!  I have thrown away quite a few.  This one can be.  The water in it lasts about 2 1/2- to 3 days. The only essential oil I have right now is peppermint.  When this oil diffuser/humidifier arrived, I filled it and added 6 drops of peppermint oil.  In a few minutes, the entire house filled with peppermint!  The smell lasted about an hour.  Peppermint oil is very strong to begin with which I am sure helps, but I imagine any other oil would not be too different.  For such a small humidifier, I am very impressed! I received this humidifier in exchange for an honest, unbiased opinion.","5.0 out of 5 stars","September 27, 2015","http://www.amazon.com/review/R3R07S699KTVS3/ref=cm_aya_cmt?ie=UTF8&ASIN=B01068R652#wasThisHelpful","R3R07S699KTVS3","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"I have honestly been through about 6 different kinds of mops in the last 6 years and it has been frustrating.  I first saw the spin mop a few months ago and really wanted to try one, but never got around to buying one.  I finally had the chance to try this one and I am incredibly happy!  I understand there are electric ones.  I am pleased this one is not.  I think an electric one would probably end up dying at some point when there really is no way for this to fail.  However, if you are older or if you are buying for someone older who will have trouble pushing down on the handle, electric would probably be better.  There are 2 spin areas, 1 in the bucket and 1 on top.  The spin basket takes almost no effort at all to use, but the spin area in the bucket does take some effort, most likely because of the water.  The spin area in the bucket cleans off your mop head  while the spin basket dries the mop head for you.  The microfiber mop head could not be more perfect.  I have been able to get in and around places that I normally have to handwash like along the walls, in corners, under the heaters.  I have washed the mop heads in the washer, but I washed them by themselves and they held up great.  I left them hang to dry.  LOVE LOVE LOVE this mop!! I received this spin mop in exchange for an honest, unbiased opinion.","5.0 out of 5 stars","September 24, 2015","http://www.amazon.com/review/R30H06RC3RRSRF/ref=cm_aya_cmt?ie=UTF8&ASIN=B00R406V9I#wasThisHelpful","R30H06RC3RRSRF","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"I really love these!! They look great with the stainless steel tops and glass bottoms.  They make it so easy to put oil and finger on my subs, salads, vinegar on my fries, oiling my pans and so on.  They spray more of a mist I think is the right word for it.  Not too much comes out, so there are no worries about too much coming out. Since oil is thicker, it has a slightly harder time spraying, but still works well.  Filling the bottles is easy and so far I have had no issues with filling, using or cleaning.  I love these little bottles and hope to have them around for a long time!  I received these oil and vinegar sprayers in exchange for an honest, unbiased opinion.​","5.0 out of 5 stars","September 23, 2015","http://www.amazon.com/review/R22RWRZDIDRZDT/ref=cm_aya_cmt?ie=UTF8&ASIN=B00T6LH764#wasThisHelpful","R22RWRZDIDRZDT","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"This is a strong, very durable bike lock!  The 6 ft length provides enough leeway for wherever you need to lock up your bike while the 1/2 inch in diameter cable (including the thick, heavy duty tubing) makes it harder than normal for your regular joe with regular tools to cut it.  The lock is a little shaky when connected to the mounting bracket.  I did put it through a pretty hard test and it held pretty well.  I love that you can choose your own combo, and it is easy to set (4 steps - included instructions).  Great bike lock!  I received this lock in exchange for an honest, unbiased opinion.","5.0 out of 5 stars","September 23, 2015","http://www.amazon.com/review/R3RRELBD2T02TY/ref=cm_aya_cmt?ie=UTF8&ASIN=B0111K7VN6#wasThisHelpful","R3RRELBD2T02TY","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
"I have had quite a few of these hoses.  This one is actually the best quality I have had so far!  They are equipped with nice brass connectors.  The hose is itself uses a thicker material than the ones I have used in the past.  The sprayer is not bad either.  The trick with these hoses is to ensure that all the water is emptied from the hose when you are finished with it at the end of the day.  I figured this out with the first couple that I had (not this brand).  Leaving the water in seemed to weaken the hoses.  I have not had left the water in this one to see if it would weaken it.  I just have not wanted to take that chance.  I do love how light and portable these are.  I have used this one quite a few times and it still shrinks and works great.  I received​ this hose in exchange for an honest, unbiased opinion.","5.0 out of 5 stars","September 23, 2015","http://www.amazon.com/review/RXLNADPYW14M4/ref=cm_aya_cmt?ie=UTF8&ASIN=B0122UY8WG#wasThisHelpful","RXLNADPYW14M4","A34763KA9IR9LG","http://www.amazon.com/gp/cdp/member-reviews/A34763KA9IR9LG?ie=UTF8&display=public&page=5&sort_by=MostRecentReview","correct"
