"text","rating","review_date","product_id","review_id","reviewer","review_page","trouble"
"This is the coffee scoop I have been looking for.  My mom has a coffee scoop and makes the most perfect coffee every time.  I always used a table spoon and it never turned out just right.  With this scoop my coffee comes out perfect every time like my momma's and it has a nifty bag clip so I don't have to leave the scoop on my coffee!!  The clip is super durable and dependable.  It is much more than I expected.  I love the colored gems on them.  It looks great on my coffee bag and they come in a variety of colors.  The scoop is equivalent to 1 1/2 tablespoons.  I use 1 scoop to make my individual cup of coffee!!  Get Brew Perfect coffee with every cup!!* I received this product at a discount for quality testing and review and it exceeds my tastebuds!!","5.0 out of 5 stars","November 11, 2015","http://www.amazon.com/review/R2BBJYTXTU3X4/ref=cm_aya_cmt?ie=UTF8&ASIN=B00TUYO4FY#wasThisHelpful","R2BBJYTXTU3X4","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"I do the saliva test and it seems to be accurate to me.  You are supposed to test 2 hours after you eat.  You can use a spoon and spit on and place 1 test strip on the spoon for 15 seconds for an accurate reading.  There is also a urine test.  I have not tried that one because I prefer the saliva testing.  I would have given the product 5 stars but the case is difficult to open and fits tighter than others I have tested.  Make sure when you first receive the box to open it from the bottom to get the test kit out of the box.  Otherwise you may take the cap off while opening the box and spill the test strips.  Great kit, just needs tweaking on the cap because it fits too tight making it a pain to open and close.  The test strips are jammed in there also and they should have a tiny bit of room to move around freely.  Minor modifications to the packing would make this a 5 star product.* I received this product for quality testing and review. The product itself meets my expectations, minor packaging issues caused 1 star to be deducted.","4.0 out of 5 stars","November 6, 2015","http://www.amazon.com/review/R2229DZFFR96CB/ref=cm_aya_cmt?ie=UTF8&ASIN=B00PI6SNKA#wasThisHelpful","R2229DZFFR96CB","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"These test strips are super easy to use and give a wealth of information to help your body. My mom has used PH test strips for years to test the pool but I never knew they had test strips for you.I didn't know by testing your saliva it could tell if you are too alkaline or too acidic and there are major complications with being too much of one or the other.  By resting your PH it can help you tweak the foods in your diet for optimum health.  I have liked on a terrible poor diet for several years now and I want to change my eating habits along with exercise to shed some pounds.  Knowing my body's PH can help me keep it in check so I feel good enough to keep a proper diet and exercise regimen.* I received this test kit for quality testing and review.","5.0 out of 5 stars","November 6, 2015","http://www.amazon.com/review/R13VDUWQ10HWY5/ref=cm_aya_cmt?ie=UTF8&ASIN=B015OSJQIO#wasThisHelpful","R13VDUWQ10HWY5","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"I had never heard of a silicone wedding band until after TV host Jimmy Fallon from the Late show had a finger injury, called ring avulsion.  You may not want to google pictures of ring avulsion because I almost got sick glancing at the photos to write my review.  Now I see a lot more people turning to them since he is bringing awareness to his horrifying injury.I have a gorgeous diamond wedding band but my fingers tend to swell and I have to go a few weeks without my wedding ring every so often and that is troublesome to me.  I have been married for over 12 years and I hate to go without my wedding ring because guys always think I am single and ask me out or for my number even when I am with my pre-teen boys.  I don't want to resize my ring because when the swelling in my fingers goes down my ring fits or even twist around on my finger.I think this silicone band is great and is inexpensive compared to my wedding ring.  Not to mention, I like to wear it to the gym or when I am working in my flower garden.I have been wearing the ring for a week and it is super comfortable on my finger and I often forget I am wearing it until I see the pretty Aqua color.  It comes with a 1 year satisfaction guarantee and if it ever breaks they will replace it.  That is my kind of warranty.*  I received this ring for quality testing and review. I am satisfied with the quality of this ring to give it a 5 star rating. I would be happy to answer any questions.","5.0 out of 5 stars","November 6, 2015","http://www.amazon.com/review/R3UAYZ9C5MG0HZ/ref=cm_aya_cmt?ie=UTF8&ASIN=B00QSE7LFY#wasThisHelpful","R3UAYZ9C5MG0HZ","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"ONE OF MY FAVORITE ALBUMS!!  I HAVE NOT BOUGHT AN ALBUM IN A WHILE BUT THIS ONE I COULD NOT PASS UP.  SO MANY GREAT SONGS ON HERE!!  WORTH EVERY PENNY!!  CAN'T WAIT TO HIT THE GYM WITH THIS MIX.  MY KIDS ARE GOING TO BE SO STOKED WHEN THEY FIND OUT I PURCHASED IT!!  I HOPE THE NEXT MIX IS AS GOOD AS THIS ONE!","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/R3NXR5LN1ML4BR/ref=cm_aya_cmt?ie=UTF8&ASIN=B0163XJO9U#wasThisHelpful","R3NXR5LN1ML4BR","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"CLELO Vintage Canvas Leather Schoolbag Laptop Backpack Rucksack - BlackThis is a really well made vintage style canvas with leather accented rucksack.  I have been in love with canvas since I started wearing a hobo bag that was made of a canvas material.  This bag is great for my pre-teen boys to use.  I shoved a ton of clothes in it to take photos of for my review to fill the bag out for the photos.  The zippers are nice and rugged and go well with the bag.  The back is padded and has padded straps for comfort.  The leather straps on the front of the bag are actually a snap closure making it easy to get in and out of your bag quickly.  There are a variety of pockets inside and outside of the backpack and even a zipper enclosure on the backside of the backpack.  My oldest son called using the bag 1st as soon as I got it out of the box.  These bags are a thick canvas material with sturdy stitching.  They come in an array of colors.* I received this bag for quality testing and review and it exceeds my expectations.  If you have any questions about my review please ask and I will respond.","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/R1BHUNP3OXLWE9/ref=cm_aya_cmt?ie=UTF8&ASIN=B00JRDCCI4#wasThisHelpful","R1BHUNP3OXLWE9","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This kit has everything you would need even a few buttons for on the go!  Nice compact zippered case is durable and the accessories are nicely kept inside.  It comes with a bundle of extra safety pins and push pins to fit many needs.  The small pair of scissors are sharp and a great set of standard needles to sew something up quick!This kit is great for anyone especially college students, new families and baby showers for new moms and dads!I love this kit because my boys are always busting the seams of their teddy bears and need me to see them up.  I have a small teddy bear hospital on my sewing table waiting to be serviced.  With this kit I can finally see them up and get them back on their way back to my boys room!* I received this kit for quality testing and review.","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/R1HL5AR3QG8ZZ1/ref=cm_aya_cmt?ie=UTF8&ASIN=B014F4LCRQ#wasThisHelpful","R1HL5AR3QG8ZZ1","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This Bamboo pillow cost less than the same type at my local big box store.  My mom just paid over 30 bucks for one like this.  I was wondering what all the hype was about!! What is really so special about this new technology in a pillow?  Well, when I received this pillow in the mail and opened it up I found out exactly what all the hype was about.  It is truly a luxurious hotel quality pillow.  Here is why:  • Luxurious shredded memory foam technology that promotes adequate air circulation, cooling comfort, and temperature regulation in comparison to standard memory foam  (Which is true, because with standard memory foam pillows I get so hot and sweaty, that I can't sleep)  • Durable 40% bamboo and 60% polyester blended fabric cover that can easily be unzipped and machine washed when needed (Hello?!? It comes with its own fabric cover, which is nice and soft)  • Substantial breathability and shapeability that molds and fluffs to YOUR comfort for any type of sleep, including back, stomach, and side sleeping. (which I was happy with because the pillow easily molded to my needs instead of it's own, making it super comfy so I can get a good night sleep)  •  Relief from insomnia, allergies, snoring, migraines, TMJ, neck and back pain, and more!  (I suffer from insomnia, allergies, snoring, TMJ, back pain...well that's terrible to say out loud.  It has helped my insomnia and allowed me to get comfortable faster to get a better night sleep without waking up hot like with other pillows I have tried.  My back pain is gone too.  I am not sure about the snoring or TMJ since nobody has been awake to hear if I am snoring or grinding my teeth.  I have asthma and allergies and I am not sure if the pillow has helped that either, probably depends on what you are allergic to.)If you are not satisfied with your pillow they have a money back guarantee!!  I am 100% satisfied with this shredded memory foam Bamboo pillow and it is definitely worth every penny for a great night sleep!* I received this product at a discount for quality testing and review and it far exceeded my expectations!!","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/R2652S16XFZ10K/ref=cm_aya_cmt?ie=UTF8&ASIN=B016AVRYUQ#wasThisHelpful","R2652S16XFZ10K","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"These trays are so cool!!  Fun and easy to use.  There is a trick to getting the ice out easy. You can either run cold water on the bottom of the tray or just having it out of the freezer for a minute while you pour your tea or drink is usually long enough time for them to become lose enough to slide right out.Made out of a high grade food safe silicone makes them stretchy to twist and turn the tray.  I put tea in my glass and turned the tray over with a plate under it and started by popping 2 middle pieces out.  Then I popped the 2 on the outside of the middle ones that popped out.  Finally, I popped out the other ones from the middle out.  It took me less than 1 minute total from getting it from the freezer to popping it into my iced tea.  I have has lots of practice with other silicone ice trays I have tested.  It takes some practice to get the hang of it.  But once you go the silicone tray route you will never go back to hard trays with small ice cubes!* I received this tray set for quality testing and review.","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/RN3VKI9P28AV0/ref=cm_aya_cmt?ie=UTF8&ASIN=B013K7QRLA#wasThisHelpful","RN3VKI9P28AV0","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
"This is a quality pair of headphones if you have an android device.  It is not geared toward Apple so the volume button does not function with Apple.  You can pause and play or answer and end a call with Apple.  The sound quality is great with an equal amount of bass and treble make it a great set to have!!These are a great gift for android users, come in cool colors and are sturdy with a great stereo sound!!* I received this set of quality headphones for testing and review.  I have an Apple phone and can verify the functions and the great sound quality.  I will be giving these wonderful headphones to my ANDRIOD family members to rock to the beat!!","5.0 out of 5 stars","November 5, 2015","http://www.amazon.com/review/R1YI9OHBA3FSK5/ref=cm_aya_cmt?ie=UTF8&ASIN=B013YF0ANE#wasThisHelpful","R1YI9OHBA3FSK5","A2ODVNRVGYNNKS","http://www.amazon.com/gp/cdp/member-reviews/A2ODVNRVGYNNKS?ie=UTF8&display=public&page=6&sort_by=MostRecentReview","correct"
